year,sex,music_lessons,music_participation,instrument_home,instrument_frequency,electronics_music,arts_tutoring,arts_community,arts_religious,gpa_norm
2021,2,1.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,0.911111111111111
2021,2,5.0,0.0,1.0,3.0,1.0,5.0,5.0,0.0,0.975
2021,2,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.85
2021,1,1.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.925
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.775
2021,2,5.0,0.0,1.0,6.0,1.0,5.0,0.0,0.0,0.975
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.7142857142857143
2021,2,5.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.7
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.75
2021,1,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.7906976744186046
2021,2,5.0,0.0,1.0,2.0,1.0,0.0,5.0,0.0,0.8400000000000001
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.925
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.625
2021,1,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8
2021,2,1.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,0.8400000000000001
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.625
2021,1,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2021,1,1.0,1.0,1.0,5.0,1.0,0.0,5.0,0.0,0.75
2021,2,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.9
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,5.0,0.7555555555555555
2021,1,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.925
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.7
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.7555555555555555
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.9
2021,2,5.0,0.0,1.0,5.0,1.0,0.0,5.0,0.0,0.6799999999999999
2021,1,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9333333333333332
2021,1,5.0,0.0,1.0,6.0,1.0,0.0,0.0,5.0,0.8444444444444444
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.875
2021,2,5.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.72
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,5.0,0.9
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,5.0,0.74
2021,2,5.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.975
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,0.7916666666666666
2021,2,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,0.975
2021,2,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.86
2021,2,5.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.95
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,5.0,0.7777777777777778
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666
2021,1,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.813953488372093
2021,1,5.0,0.0,1.0,5.0,1.0,0.0,0.0,5.0,0.76
2021,1,5.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.85
2021,2,5.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.8800000000000001
2021,1,5.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.9375
2021,1,5.0,0.0,5.0,0.0,3.0,5.0,0.0,0.0,0.625
2021,1,5.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.7619047619047619
2021,1,5.0,0.0,1.0,3.0,2.0,5.0,0.0,0.0,0.75
2021,2,5.0,0.0,1.0,1.0,2.0,0.0,5.0,0.0,0.875
2021,1,5.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.8
2021,1,1.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.89
2021,2,5.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.9
2021,1,5.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.9
2021,2,1.0,1.0,5.0,0.0,2.0,5.0,0.0,5.0,0.8
2021,2,1.0,1.0,1.0,6.0,2.0,5.0,0.0,0.0,0.7555555555555555
2021,1,1.0,1.0,1.0,5.0,5.0,0.0,0.0,5.0,0.9225
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.9
2021,1,5.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.675
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.5833333333333334
2021,1,5.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.675
2021,1,5.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.6
2021,2,5.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.7
2021,1,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.925
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.725
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,5.0,1.0
2021,1,5.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,0.7
2021,2,5.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.75
2021,2,5.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,0.8
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.8
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.7777777777777778
2021,1,5.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,0.8
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.675
2021,1,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.64
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.75
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,0.65
2021,2,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.575
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.2
2021,2,1.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.74
2021,2,5.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,0.625
2021,2,5.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0
2021,2,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.8
2021,2,5.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0
2021,2,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.975
2021,1,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.76
2021,1,5.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,0.825
2021,1,5.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,0.13333333333333333
2021,1,5.0,0.0,5.0,0.0,1.0,5.0,5.0,0.0,0.925
2021,2,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.75
2021,1,5.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.6530612244897959
2021,1,5.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.25
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.575
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.5
2021,1,1.0,1.0,1.0,6.0,5.0,5.0,5.0,0.0,0.745
2021,2,1.0,5.0,1.0,5.0,1.0,0.0,5.0,0.0,0.7775
2021,2,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.9333333333333333
2021,2,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.8333333333333334
2021,1,5.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.75
2021,2,5.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,0.8
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.725
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.675
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.9
2021,2,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.9275
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.8333333333333333
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.7142857142857143
2021,1,5.0,0.0,1.0,6.0,1.0,0.0,1.0,0.0,0.7111111111111111
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.8378378378378378
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,0.6666666666666667
2021,2,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.825
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.825
2021,1,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.525
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.9755555555555555
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.5
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.9
2021,1,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9333333333333332
2021,1,5.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,0.775
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,5.0,0.75
2021,2,5.0,0.0,1.0,3.0,1.0,0.0,5.0,0.0,1.0
2021,1,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.95
2021,1,5.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.55
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.8666666666666667
2021,2,1.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.725
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.775
2021,2,1.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.8
2021,1,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.7777777777777778
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.425
2021,2,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.925
2021,2,1.0,1.0,1.0,5.0,1.0,5.0,0.0,0.0,0.925
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.8108108108108107
2021,1,5.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.7
2021,2,5.0,0.0,1.0,5.0,1.0,0.0,5.0,0.0,0.8
2021,2,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.75
2021,2,5.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.8240000000000001
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.5833333333333334
2021,2,1.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,0.875
2021,2,5.0,0.0,1.0,2.0,1.0,5.0,0.0,0.0,1.0
2021,2,5.0,0.0,1.0,2.0,1.0,0.0,5.0,5.0,0.875
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.775
2021,2,1.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.675
2021,1,1.0,1.0,1.0,5.0,1.0,0.0,5.0,0.0,0.85
2021,2,5.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.686
2021,2,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.8844444444444445
2021,1,1.0,1.0,1.0,4.0,1.0,5.0,0.0,0.0,0.8
2021,2,1.0,5.0,5.0,0.0,2.0,0.0,0.0,0.0,0.75
2021,2,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.9
2021,1,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.675
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.85
2021,1,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.625
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666
2021,1,5.0,0.0,5.0,0.0,1.0,5.0,0.0,5.0,0.6
2021,2,5.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.065
2021,1,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.625
2021,1,5.0,0.0,1.0,4.0,2.0,0.0,5.0,1.0,0.75
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.8
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.72
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.8
2021,1,1.0,5.0,1.0,3.0,2.0,5.0,5.0,0.0,0.75
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.925
2021,1,1.0,1.0,5.0,0.0,1.0,5.0,0.0,0.0,0.95
2021,2,1.0,5.0,5.0,0.0,3.0,0.0,0.0,0.0,0.7
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.8478260869565218
2021,2,1.0,1.0,1.0,6.0,2.0,0.0,5.0,0.0,0.8
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.675
2021,2,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7777777777777778
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.75
2021,1,1.0,1.0,1.0,5.0,1.0,5.0,0.0,0.0,0.8823529411764706
2021,2,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.75
2021,2,1.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.78
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.75
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.675
2021,1,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.75
2021,2,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.7
2021,1,5.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.75
2021,1,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,0.75
2021,1,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8444444444444444
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.925
2021,1,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.8125
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.675
2021,2,1.0,1.0,5.0,0.0,1.0,0.0,5.0,0.0,1.0
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.875
