KIDS,KID21,ER30001,ER30002,ER32000,ER32006,ER34901,ER34902,ER34903,P21REL,P21E5,P21E6,P21E10_09,P21E15,P21E16_3,P21E26_5,P21E33_6,P21E53A,C21REL,C21B12,C21B13,C21B31,C21B32
1,1.1,4,48,2,2,3753,3,30,1,5,0,0,5,0,0,0,1,,,,,
1,1.1,4,49,1,2,4719,3,60,1,5,0,0,5,0,0,0,1,,,,,
1,1.1,4,50,1,2,4719,4,60,1,5,0,0,5,0,0,0,2,,,,,
1,1.1,4,51,2,2,3753,4,30,1,5,0,5,5,0,0,0,1,,,,,
1,1.1,4,52,2,2,6326,2,30,1,5,0,0,5,0,0,0,0,,,,,
1,1.2,7,54,2,2,4020,4,30,1,5,0,0,5,0,5,0,1,1,998,4,7,6
1,1.2,7,55,1,2,7533,3,30,1,5,0,0,5,0,0,0,1,1,0,0,2,2
1,1.2,7,56,1,2,4020,5,30,1,5,0,0,5,0,0,0,1,1,0,0,0,0
1,1.1,7,57,1,2,6614,3,30,1,5,0,0,5,0,0,0,2,,,,,
1,1.1,7,58,2,2,6517,3,35,1,1,5,5,5,0,0,0,1,,,,,
1,1.1,7,60,2,2,7533,4,30,1,5,0,0,5,0,0,0,1,,,,,
1,1.1,7,61,2,2,6614,4,30,1,5,0,0,5,0,0,0,2,,,,,
1,1.1,7,63,1,2,6517,4,35,1,5,0,5,5,0,0,0,5,,,,,
1,1.1,7,66,1,2,6528,3,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,7,67,2,2,6528,4,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,7,68,2,2,6517,5,35,1,0,0,0,0,0,0,0,1,,,,,
1,1.2,10,36,2,2,1220,3,30,1,5,0,0,1,5,5,5,3,1,4.2,5,6,6
1,1.1,10,37,2,2,1517,2,30,1,5,0,0,1,5,0,5,5,,,,,
1,1.2,16,37,2,2,1978,3,30,1,1,1,0,5,0,5,0,1,1,4.1,4.5,2,6
1,1.2,16,41,2,2,1978,4,30,1,1,4,0,5,0,5,1,1,1,0,0,5,6
1,1.1,18,53,1,2,2245,5,60,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,22,33,2,2,6532,2,60,1,5,0,0,5,0,0,0,2,,,,,
1,1.1,22,35,2,2,6532,4,60,1,5,0,0,5,0,0,0,1,,,,,
1,1.2,23,33,1,2,4787,3,30,1,1,5,0,5,0,5,0,1,1,3.5,4,6,6
1,1.1,23,34,2,2,4787,4,30,1,5,0,0,1,5,5,0,2,,,,,
1,1.1,40,44,2,2,3314,3,30,1,5,0,0,1,5,0,5,1,,,,,
1,1.2,40,45,1,2,3314,4,30,1,5,0,0,5,0,0,5,1,1,0,0,2,2
1,1.2,41,40,2,2,4204,4,30,1,1,6,0,1,1,0,0,1,1,4.3,5,6,6
1,1.2,41,43,2,2,5149,2,30,1,5,0,0,5,0,0,0,5,1,0,0,2,2
1,1.1,41,44,1,2,3986,3,30,1,1,1,0,1,1,0,0,1,,,,,
1,1.1,41,45,1,2,3986,4,30,1,1,5,5,1,1,0,0,1,,,,,
1,1.1,41,47,1,2,3986,5,30,1,1,3,0,1,1,0,0,1,,,,,
1,1.1,41,49,1,2,5149,3,30,1,5,0,0,5,0,0,0,5,,,,,
1,1.2,45,35,2,2,4081,3,60,1,5,0,0,5,0,0,0,1,1,998,4,6,6
1,1.1,45,190,1,3,6323,4,60,1,5,0,0,5,0,0,0,1,,,,,
1,1.2,53,44,2,2,4724,2,30,1,1,2,0,5,0,0,0,1,1,3.75,4,6,6
1,1.2,53,50,2,2,6387,3,30,1,5,0,0,5,0,0,5,2,1,0,0,7,7
1,1.1,53,53,2,2,7387,3,30,1,5,0,5,5,0,0,0,0,,,,,
1,1.1,53,56,2,2,2201,3,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,57,35,2,2,7918,4,30,1,5,0,0,5,0,0,0,1,,,,,
1,1.1,57,186,1,3,7918,3,30,1,5,0,0,5,0,0,0,2,,,,,
1,1.1,61,38,1,2,7207,3,30,1,5,0,5,5,0,0,0,2,,,,,
1,1.1,61,39,1,2,7207,4,30,1,5,0,5,5,0,0,0,2,,,,,
1,1.1,61,40,1,2,3678,3,30,1,5,0,0,1,1,0,0,0,,,,,
1,1.1,61,42,1,2,7207,5,30,1,0,0,0,0,0,0,0,1,,,,,
1,1.2,68,32,1,2,4834,4,30,1,1,1,5,5,0,5,0,1,1,3.2,4.5,6,6
1,1.2,68,33,2,2,4834,5,30,1,1,1,5,5,0,0,5,4,1,3.1,98,7,6
1,1.1,84,40,2,2,7847,4,30,1,1,6,0,1,1,0,0,2,,,,,
1,1.1,84,43,2,2,3807,3,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.1,84,44,1,2,6409,4,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,84,190,1,3,6409,3,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,88,41,2,2,4150,3,30,1,1,3,0,5,0,0,0,4,,,,,
1,1.1,88,42,2,2,4150,4,30,1,0,0,0,0,0,0,0,3,,,,,
1,1.1,96,36,1,2,1418,3,30,1,1,5,5,5,0,5,5,2,,,,,
1,1.1,96,37,2,2,1418,4,30,1,0,0,0,0,0,0,0,4,,,,,
1,1.1,96,38,2,2,1848,3,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,105,43,2,2,5160,3,30,1,1,5,0,1,1,0,0,1,,,,,
1,1.1,105,45,2,2,7801,4,60,1,5,0,0,5,0,0,0,3,,,,,
1,1.2,105,185,2,3,7592,2,30,1,5,0,0,5,0,0,0,1,1,998,4,7,7
1,1.1,105,198,1,3,7743,3,30,1,5,0,0,5,0,0,0,1,,,,,
1,1.2,113,33,2,2,864,4,30,1,1,2,0,5,0,0,0,2,1,998,98,6,6
1,1.2,113,34,2,2,864,5,30,1,1,2,0,5,0,0,0,2,1,0,0,0,0
1,1.1,122,42,2,2,7349,3,30,1,5,0,0,5,0,5,5,1,,,,,
1,1.2,127,38,2,2,3113,3,30,1,1,1,0,1,1,0,0,1,1,0,0,6,6
1,1.1,127,41,2,2,3113,4,30,1,1,2,0,1,5,5,0,5,,,,,
1,1.1,138,35,2,2,6623,4,30,1,1,2,0,5,0,0,0,4,,,,,
1,1.1,138,36,1,2,6623,5,30,1,1,3,0,5,0,0,0,4,,,,,
1,1.2,151,41,1,2,3872,4,30,1,5,0,0,5,0,0,0,2,1,4.2,4.8,6,6
1,1.2,151,42,2,2,3872,5,30,1,5,0,0,5,0,0,0,2,1,4.2,4.5,6,6
1,1.1,151,43,1,2,3872,6,30,1,5,0,0,5,0,0,0,5,,,,,
1,1.1,151,45,2,2,3114,3,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,151,46,1,2,2792,3,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.1,151,48,2,2,2792,4,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,151,49,1,2,3114,4,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.2,156,33,1,2,2975,4,30,1,5,0,0,5,0,0,5,1,1,3.85,4,6,6
1,1.1,165,33,1,2,533,3,30,1,5,0,5,5,0,0,0,2,,,,,
1,1.1,165,34,1,2,533,4,30,1,5,0,5,5,0,0,0,2,,,,,
1,1.2,166,34,1,2,199,3,30,1,1,1,5,5,0,5,0,1,1,4,4,7,7
1,1.2,166,35,1,2,199,4,30,1,5,0,0,5,0,0,0,2,1,0,0,99,99
1,1.1,172,44,2,2,5855,3,30,1,1,4,0,1,1,0,0,2,,,,,
1,1.1,172,45,2,2,5855,4,30,1,1,3,0,5,0,0,0,5,,,,,
1,1.1,173,43,1,2,7541,2,30,1,5,0,0,5,0,0,0,2,,,,,
1,1.1,173,44,2,2,7900,3,30,1,1,5,0,1,1,0,0,1,,,,,
1,1.2,173,45,2,2,8232,3,30,1,5,0,0,5,0,0,5,4,1,0,0,0,0
1,1.1,173,46,1,2,8232,4,30,1,5,0,0,5,0,0,5,5,,,,,
1,1.1,173,47,2,2,4143,3,35,1,5,0,0,1,1,0,0,3,,,,,
1,1.1,173,48,2,2,7900,4,30,1,5,0,0,1,5,0,0,2,,,,,
1,1.1,173,50,2,2,4143,4,35,1,0,0,0,0,0,0,0,2,,,,,
1,1.1,174,43,2,2,7391,3,30,1,5,0,0,1,5,5,0,1,,,,,
1,1.1,174,44,2,2,7391,4,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.1,174,45,2,2,3239,3,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,174,46,2,2,3239,4,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,180,34,2,2,3277,2,30,1,5,0,0,1,1,0,0,4,,,,,
1,1.1,180,35,2,2,3277,3,30,1,5,0,0,5,0,0,0,4,,,,,
1,1.1,180,36,1,2,5464,4,30,1,5,0,0,5,0,0,0,0,,,,,
1,1.1,180,37,1,2,5464,5,30,1,5,0,0,5,0,0,0,0,,,,,
1,1.1,180,38,1,2,9238,4,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,180,175,1,3,5464,3,35,1,5,0,0,5,0,0,0,0,,,,,
1,1.1,197,41,2,2,6814,3,30,1,5,0,0,5,0,0,0,0,,,,,
1,1.1,197,47,1,2,7320,3,30,1,5,0,5,5,0,0,5,0,,,,,
1,1.1,197,48,2,2,7320,4,30,1,5,0,5,1,5,0,5,0,,,,,
1,1.1,197,49,2,2,7320,5,30,1,5,0,0,1,5,5,0,0,,,,,
1,1.1,197,52,2,2,6814,4,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,197,55,1,2,6814,5,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.2,200,44,1,2,3950,2,30,1,5,0,0,5,0,0,0,1,1,3.2,4,2,2
1,1.2,200,47,1,2,2644,4,30,1,1,1,0,5,0,5,0,1,1,0,0,0,0
1,1.1,200,48,2,2,2644,5,30,1,0,0,0,0,0,0,0,1,,,,,
1,1.1,220,31,1,2,971,3,30,1,5,0,0,5,0,0,0,5,,,,,
1,1.1,220,32,2,2,971,4,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,223,32,2,2,1833,3,30,1,1,3,5,5,0,5,0,1,,,,,
1,1.1,223,33,2,2,1833,4,30,1,1,4,0,1,5,5,0,1,,,,,
1,1.1,228,33,2,2,1358,3,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.2,236,37,1,2,6412,4,30,1,1,1,0,5,0,0,0,1,1,3.81,98,7,7
1,1.2,236,38,2,2,6412,5,30,1,1,1,0,5,0,5,0,1,1,3.8,4,7,7
1,1.2,236,39,2,2,6412,6,30,1,1,1,0,5,0,5,0,1,1,2.8,4,7,6
1,1.2,236,40,1,2,3364,3,30,1,1,3,0,1,1,0,0,2,1,0,0,6,6
1,1.1,236,41,1,2,3364,4,30,1,1,1,0,5,0,0,5,3,,,,,
1,1.1,236,42,1,2,3364,5,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,246,32,2,2,1673,3,30,1,1,3,0,1,5,0,0,3,,,,,
1,1.1,254,32,1,2,7481,3,30,1,1,4,0,1,5,5,0,1,,,,,
1,1.2,263,42,1,2,534,4,30,1,1,1,5,5,0,0,0,1,1,2.7,4,2,2
1,1.1,263,47,2,2,513,3,30,1,5,0,0,5,0,5,0,3,,,,,
1,1.2,267,32,1,2,477,3,30,1,1,5,0,1,1,0,0,2,1,0,0,6,6
1,1.2,267,33,2,2,498,3,30,1,1,3,0,5,0,5,5,2,1,4,4,7,6
1,1.1,267,34,1,2,498,4,30,1,1,2,0,5,0,5,0,4,,,,,
1,1.1,267,35,2,2,477,4,30,1,5,0,0,1,5,0,0,2,,,,,
1,1.1,280,38,1,2,2335,2,30,1,5,0,5,5,0,0,5,0,,,,,
1,1.2,284,32,1,2,2172,3,30,1,5,0,0,5,0,0,5,2,1,997,5,6,6
1,1.1,297,64,1,2,6936,2,30,1,1,5,0,5,0,0,0,1,,,,,
1,1.2,297,65,1,2,5550,4,30,1,5,0,0,5,0,0,0,2,1,4.5,4.8,6,6
1,1.2,297,71,2,2,5550,5,30,1,5,0,5,5,0,0,5,1,1,0,0,6,2
1,1.1,297,72,1,2,6936,3,30,1,1,5,0,5,0,0,0,0,,,,,
1,1.2,302,39,1,2,600,3,30,1,1,5,0,5,0,0,0,2,1,0,0,6,6
1,1.1,302,40,1,2,600,4,30,1,1,3,0,1,1,0,0,3,,,,,
1,1.1,303,32,2,2,1818,3,30,1,0,0,0,0,0,0,0,1,,,,,
1,1.2,308,38,1,2,2662,3,30,1,1,1,0,5,0,0,0,1,1,3.1,4,6,6
1,1.2,308,40,1,2,2207,3,30,1,1,1,0,5,0,0,0,1,1,0,0,0,0
1,1.1,308,41,1,2,2207,4,30,1,1,1,0,5,0,0,0,1,,,,,
1,1.1,308,42,2,2,6679,3,30,1,1,3,0,1,5,0,0,2,,,,,
1,1.1,308,43,2,2,2207,5,30,1,1,2,0,1,1,0,0,1,,,,,
1,1.1,308,45,1,2,6679,4,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.1,317,36,1,2,4050,3,30,1,5,0,0,5,0,5,0,1,,,,,
1,1.2,317,37,2,2,3048,3,30,1,1,5,0,1,1,0,0,1,1,3.8,4,6,6
1,1.2,317,38,1,2,3048,4,30,1,1,3,0,1,1,0,0,1,1,4,4,6,6
1,1.2,317,39,1,2,4050,4,30,1,1,2,0,5,0,5,0,1,1,3.9,4,7,6
1,1.1,317,43,2,2,4050,5,30,1,1,4,0,1,1,0,0,1,,,,,
1,1.2,321,33,2,2,4500,4,30,1,1,2,0,5,0,5,0,2,1,0,0,7,7
1,1.1,321,36,2,2,4500,5,30,1,1,3,0,5,0,5,0,2,,,,,
1,1.2,321,181,1,3,4500,3,30,1,1,1,0,5,0,0,0,1,1,3.78,4,7,7
1,1.1,327,41,2,2,521,2,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,327,42,2,2,1058,3,35,1,0,0,0,0,0,0,0,1,,,,,
1,1.1,327,43,2,2,1058,4,35,1,0,0,0,0,0,0,0,5,,,,,
1,1.2,343,35,2,2,352,4,30,1,1,2,0,5,0,0,0,1,1,4.2,98,7,6
1,1.1,344,39,1,2,7360,3,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,344,41,2,2,7360,4,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,350,34,1,2,516,3,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.2,351,41,2,2,4987,3,60,1,5,0,0,5,0,0,0,5,1,998,98,2,2
1,1.1,351,44,1,2,2854,3,30,1,5,0,0,5,0,5,0,0,,,,,
1,1.1,351,45,2,2,3695,2,30,1,1,3,0,5,0,0,0,5,,,,,
1,1.1,351,46,1,2,2854,4,30,1,5,0,0,1,1,5,0,0,,,,,
1,1.1,351,47,2,2,2854,5,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,352,34,1,2,1950,2,30,1,1,3,0,5,0,0,0,0,,,,,
1,1.1,352,35,2,2,1950,3,30,1,1,3,0,5,0,0,0,4,,,,,
1,1.1,352,36,2,2,1950,4,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.1,354,35,2,2,4364,4,35,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,354,184,2,3,4364,3,35,1,1,5,0,1,5,0,0,4,,,,,
1,1.1,355,37,2,2,1469,3,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.1,368,34,2,2,5747,3,30,1,5,0,5,5,0,0,0,1,,,,,
1,1.2,368,35,1,2,5747,4,30,1,1,1,0,5,0,0,0,2,1,3.8,5,7,7
1,1.2,368,36,1,2,7648,4,30,1,1,2,0,5,0,5,0,2,1,3.5,5,7,6
1,1.2,368,37,2,2,7648,5,30,1,1,2,0,5,0,5,0,2,1,4.02,5,6,6
1,1.2,409,38,2,2,6027,2,30,1,1,2,5,5,0,0,0,2,1,5.4,6,6,6
1,1.2,409,42,2,2,6027,3,30,1,1,2,0,5,0,0,0,1,1,0,0,7,7
1,1.1,419,41,2,2,6393,2,30,1,5,0,5,5,0,0,0,2,,,,,
1,1.1,419,43,2,2,6393,3,30,1,5,0,0,5,0,0,0,2,,,,,
1,1.1,419,182,1,3,3597,2,60,1,1,5,0,5,0,0,0,0,,,,,
1,1.1,436,43,2,2,3531,3,30,1,1,5,0,5,0,0,5,1,,,,,
1,1.1,436,44,2,2,3531,4,30,1,1,5,0,1,5,0,5,2,,,,,
1,1.1,436,46,2,2,3531,5,30,1,1,2,0,1,5,5,5,4,,,,,
1,1.1,436,48,1,2,3052,3,30,1,5,0,0,5,0,0,5,5,,,,,
1,1.1,436,49,1,2,5193,3,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,436,51,2,2,3052,4,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,440,34,2,2,1224,3,30,1,1,2,0,1,5,0,0,2,,,,,
1,1.1,441,32,2,2,1659,3,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.2,445,33,2,2,4487,2,30,1,5,0,0,5,0,0,0,1,1,3.6,98,99,99
1,1.2,445,35,1,2,6339,3,30,1,1,6,0,5,0,0,0,1,1,998,4,7,6
1,1.2,445,36,2,2,6339,4,30,1,1,2,0,5,0,0,0,1,1,4.1,5,6,6
1,1.1,450,34,2,2,1158,2,30,1,1,4,0,5,0,0,0,1,,,,,
1,1.1,450,35,2,2,1158,3,30,1,1,3,0,1,5,0,5,1,,,,,
1,1.1,450,36,1,2,492,3,33,1,1,3,0,5,0,0,0,2,,,,,
1,1.1,450,37,1,2,1158,4,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.2,452,43,1,2,4491,4,30,1,1,6,0,5,0,0,0,5,1,0,0,5,7
1,1.2,452,44,2,2,4491,5,30,1,1,6,0,5,0,0,5,1,1,0,0,6,6
1,1.2,452,193,2,3,2911,2,30,1,1,5,5,1,1,0,0,1,1,0,0,6,5
1,1.1,465,35,1,2,6546,3,30,1,5,0,0,5,0,0,0,1,,,,,
1,1.1,465,36,2,2,6546,4,30,1,5,0,0,5,0,0,0,2,,,,,
1,1.2,473,47,1,2,3585,3,30,1,5,0,0,5,0,0,5,1,1,3.5,4,6,3
1,1.2,473,49,2,2,3585,4,30,1,5,0,0,5,0,0,0,5,1,0,0,6,6
1,1.1,473,51,1,2,3585,5,30,1,5,0,0,5,0,0,0,5,,,,,
1,1.2,478,47,2,2,3141,4,30,1,1,2,0,5,0,0,0,1,1,3.5,4,6,6
1,1.2,478,48,1,2,3141,5,30,1,1,1,0,5,0,0,0,1,1,998,5,4,6
1,1.1,478,49,2,2,3370,3,30,1,1,6,0,1,1,0,0,1,,,,,
1,1.1,478,50,2,2,8177,4,30,1,5,0,0,1,5,5,5,2,,,,,
1,1.1,478,51,2,2,3370,4,30,1,1,6,0,5,0,0,0,1,,,,,
1,1.1,478,52,1,2,8177,5,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.1,490,35,2,2,5253,5,30,1,1,1,0,5,0,0,0,1,,,,,
1,1.2,541,36,2,2,358,2,30,1,1,3,0,1,1,5,0,1,1,3.5,4,6,6
1,1.1,544,33,1,2,874,3,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,548,44,1,2,1501,3,30,1,1,4,5,5,0,0,0,5,,,,,
1,1.1,548,45,2,2,1501,4,30,1,1,4,0,5,0,0,5,0,,,,,
1,1.1,557,36,2,2,111,2,30,1,5,0,5,5,0,0,0,1,,,,,
1,1.1,557,37,1,2,711,3,30,1,1,1,0,5,0,0,0,1,,,,,
1,1.2,563,53,2,2,2759,4,30,1,5,0,0,5,0,0,0,1,1,998,98,3,3
1,1.1,564,40,1,2,1838,2,65,1,5,0,0,5,0,0,0,5,,,,,
1,1.1,564,174,1,3,1838,3,65,1,0,0,0,0,0,0,0,0,,,,,
1,1.2,565,35,2,2,3778,3,30,1,5,0,0,5,0,0,0,1,1,3.5,4,6,6
1,1.2,565,36,2,2,3778,4,30,1,1,5,0,1,1,0,0,1,1,0,0,2,2
1,1.1,565,37,1,2,4368,3,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.1,569,34,1,2,2856,2,30,1,5,0,0,5,0,0,0,2,,,,,
1,1.1,569,35,2,2,3612,3,30,1,1,6,0,1,1,0,0,2,,,,,
1,1.1,569,36,1,2,3612,4,30,1,1,4,0,5,0,0,0,2,,,,,
1,1.1,569,37,2,2,2856,3,30,1,5,0,5,5,0,0,0,0,,,,,
1,1.1,569,38,2,2,2856,4,30,1,5,0,5,5,0,0,0,0,,,,,
1,1.1,570,42,2,2,88,3,30,1,0,0,0,0,0,0,0,3,,,,,
1,1.1,573,38,1,2,6001,2,30,1,5,0,0,5,0,0,0,2,,,,,
1,1.2,577,33,2,2,1166,3,30,1,1,5,0,5,0,0,0,1,1,3.7,4,4,2
1,1.1,577,34,2,2,1166,4,30,1,1,2,0,5,0,0,0,1,,,,,
1,1.1,577,35,1,2,1166,5,30,1,5,0,0,5,0,0,0,2,,,,,
1,1.1,581,30,1,2,241,3,30,1,1,6,0,5,0,0,0,2,,,,,
1,1.2,582,36,1,2,4977,3,30,1,1,4,0,5,0,0,0,1,1,997,98,2,2
1,1.2,595,32,1,2,1639,2,30,1,5,0,0,5,0,0,0,3,1,4,4.5,6,6
1,1.1,596,41,1,2,3656,3,30,1,1,5,0,5,0,0,5,5,,,,,
1,1.2,602,38,1,2,5942,3,30,1,1,2,0,5,0,5,0,2,1,0,0,0,0
1,1.1,602,40,2,2,7318,3,30,1,1,5,0,5,0,0,0,0,,,,,
1,1.1,602,41,1,2,7318,4,30,1,1,1,0,5,0,0,0,0,,,,,
1,1.2,605,33,2,2,1890,3,30,1,1,2,0,5,0,5,5,2,1,4.59,5,7,7
1,1.2,607,47,1,2,3128,3,30,1,5,0,0,5,0,0,5,2,1,998,98,6,6
1,1.1,607,48,1,2,2472,3,30,1,5,0,0,5,0,0,5,2,,,,,
1,1.2,607,49,1,2,3128,4,30,1,1,2,0,5,0,5,5,2,1,0,0,2,2
1,1.2,607,50,2,2,3128,5,30,1,1,3,5,5,0,0,0,1,1,0,0,3,3
1,1.2,608,40,2,2,5628,4,30,1,1,1,0,1,5,5,0,1,1,0,0,3,3
1,1.1,608,42,1,2,8567,4,35,1,1,3,0,5,0,0,0,1,,,,,
1,1.1,608,43,2,2,8567,5,35,1,1,6,0,5,0,0,0,1,,,,,
1,1.1,608,44,1,2,8567,6,35,1,1,3,0,5,0,5,0,1,,,,,
1,1.1,608,45,1,2,5172,3,33,1,1,5,0,5,0,0,0,5,,,,,
1,1.1,616,32,1,2,6471,3,30,1,5,0,0,5,0,0,0,5,,,,,
1,1.1,616,33,1,2,6471,4,30,1,5,0,0,5,0,0,0,5,,,,,
1,1.1,620,44,2,2,3856,3,30,1,1,2,0,1,5,0,0,2,,,,,
1,1.1,620,46,2,2,3856,4,30,1,1,2,5,1,5,0,0,5,,,,,
1,1.2,624,31,1,2,1600,3,30,1,1,5,0,1,1,5,0,1,1,0,0,0,0
1,1.1,624,32,2,2,1600,4,30,1,5,0,0,5,0,5,0,2,,,,,
1,1.1,624,33,2,2,1644,7,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.1,624,180,1,3,1644,3,30,1,5,0,5,1,1,5,0,1,,,,,
1,1.1,626,55,2,2,4282,2,30,1,1,3,5,5,0,0,0,0,,,,,
1,1.1,628,187,1,3,3619,3,30,1,1,6,0,5,0,0,0,5,,,,,
1,1.1,630,34,1,2,7582,3,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.2,632,32,2,2,5905,3,35,1,5,0,0,5,0,0,0,1,1,3.8,98,4,4
1,1.2,633,44,2,2,4052,3,30,1,5,0,0,5,0,0,0,3,1,0,0,7,7
1,1.2,634,39,1,2,4199,2,30,1,5,0,0,5,0,0,0,2,1,0,0,2,3
1,1.1,634,42,2,2,4199,3,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,636,34,2,2,1748,2,30,1,1,4,0,5,0,0,0,5,,,,,
1,1.1,639,33,1,2,4389,3,30,1,5,0,0,5,0,0,0,5,,,,,
1,1.1,639,34,1,2,4389,4,30,1,5,0,0,5,0,0,0,4,,,,,
1,1.2,641,34,2,2,1834,3,30,1,5,0,0,5,0,5,0,1,1,4.3,4.5,7,5
1,1.1,644,32,2,2,229,3,30,1,1,5,0,1,1,0,0,4,,,,,
1,1.1,644,33,1,2,229,4,30,1,0,0,0,0,0,0,0,4,,,,,
1,1.2,647,37,1,2,3877,2,30,1,1,1,0,5,0,0,5,1,1,3.8,4,6,6
1,1.1,647,39,1,2,3877,3,30,1,1,2,0,5,0,0,0,4,,,,,
1,1.2,654,37,2,2,4442,5,30,1,5,0,0,5,0,0,0,2,1,998,4,6,6
1,1.2,656,39,1,2,3595,3,30,1,5,0,0,5,0,0,0,1,1,0,0,6,6
1,1.1,656,40,2,2,3595,4,30,1,5,0,0,1,5,0,0,1,,,,,
1,1.1,664,38,2,2,3238,3,30,1,1,2,0,5,0,5,0,1,,,,,
1,1.1,664,39,1,2,3105,3,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,664,40,1,2,3105,4,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,671,31,2,2,1904,3,30,1,5,0,0,5,0,0,0,0,,,,,
1,1.1,671,32,2,2,1904,4,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.2,672,31,2,2,5200,2,30,1,1,2,5,5,0,0,0,1,1,998,98,3,3
1,1.1,672,33,1,2,3887,2,30,1,1,4,0,5,0,0,0,1,,,,,
1,1.2,672,34,2,2,5200,3,30,1,1,5,0,5,0,5,0,2,1,0,0,7,6
1,1.1,672,36,1,2,3732,4,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,672,37,2,2,5200,4,30,1,0,0,0,0,0,0,0,4,,,,,
1,1.1,672,38,2,2,3732,6,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,677,39,2,2,4048,2,95,1,5,0,0,5,0,0,0,2,,,,,
1,1.1,677,43,2,2,2519,2,30,1,1,2,0,1,5,0,0,2,,,,,
1,1.1,677,45,2,2,2519,3,30,1,1,2,0,1,5,0,0,2,,,,,
1,1.1,686,38,1,2,4848,3,30,1,0,0,0,0,0,0,0,1,,,,,
1,1.1,687,36,2,2,7414,4,60,1,1,4,5,1,1,0,0,3,,,,,
1,1.1,687,37,1,2,7414,5,60,1,1,4,0,5,0,0,0,4,,,,,
1,1.1,687,38,2,2,7414,6,60,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,691,38,1,2,2679,3,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,698,40,2,2,3947,3,30,1,1,6,0,1,1,0,0,1,,,,,
1,1.1,698,44,1,2,3947,4,30,1,1,5,0,1,1,0,0,5,,,,,
1,1.1,702,33,1,2,1498,3,30,1,5,0,0,5,0,5,0,2,,,,,
1,1.2,706,33,1,2,1269,3,30,1,5,0,0,5,0,0,0,2,1,3.5,4,3,3
1,1.1,706,35,1,2,1486,3,30,1,5,0,0,5,0,0,0,4,,,,,
1,1.1,706,37,2,2,1486,4,30,1,0,0,0,0,0,0,0,4,,,,,
1,1.1,707,34,1,2,5225,2,30,1,5,0,0,5,0,0,0,1,,,,,
1,1.1,707,35,2,2,5225,3,30,1,0,0,0,0,0,0,0,1,,,,,
1,1.2,709,51,1,2,3273,3,30,1,5,0,0,5,0,0,0,2,1,998,98,98,2
1,1.1,709,53,1,2,3273,4,30,1,5,0,5,5,0,0,5,2,,,,,
1,1.1,709,54,1,2,3273,5,30,1,5,0,5,5,0,0,5,2,,,,,
1,1.2,712,35,2,2,4449,3,30,1,1,6,0,1,1,0,0,1,1,3.9,4,6,6
1,1.2,712,37,1,2,4449,5,30,1,1,2,0,5,0,1,0,1,1,0,0,6,6
