KIDS,KID14,ER30001,ER30002,ER32000,ER32006,ER34201,ER34202,ER34203,P14REL,P14E5,P14E6,P14E10_09,P14E15,P14E16_3,P14E26_5,P14E33_6,P14E53,C14REL,C14B12,C14B13
1,1.2,461,32,2,2,121,3,30,2,5,0,0,5,0,5,5,1,3,0,0
1,1.1,461,33,2,2,1463,4,30,2,1,2,5,1,5,0,0,3,,,
1,1.1,461,34,1,2,1463,5,30,2,0,0,0,0,0,0,0,3,,,
1,1.1,461,174,2,3,1463,3,30,2,1,2,0,5,0,5,5,2,,,
1,1.1,465,35,1,2,1678,3,30,2,5,0,0,5,0,0,5,2,,,
1,1.1,465,36,2,2,1678,4,30,2,5,0,0,5,0,0,5,2,,,
1,1.1,465,37,1,2,5669,3,30,2,1,3,0,5,0,0,0,5,,,
1,1.1,465,38,1,2,5669,4,30,2,0,0,0,0,0,0,0,5,,,
1,1.1,465,39,2,2,5669,5,30,2,0,0,0,0,0,0,0,5,,,
1,1.2,473,37,2,2,1871,4,30,2,1,1,0,5,0,0,0,3,3,3.9,4
1,1.2,473,40,2,2,2008,3,30,2,1,6,0,1,1,0,0,2,3,0,0
1,1.1,473,41,2,2,2868,3,35,2,1,3,0,1,1,0,5,1,,,
1,1.1,473,42,2,2,1634,3,30,2,5,0,0,5,0,5,0,1,,,
1,1.1,473,44,1,2,2008,4,30,2,1,5,0,1,1,5,0,2,,,
1,1.1,473,45,1,2,2868,4,35,2,1,1,0,5,0,5,0,2,,,
1,1.1,473,47,1,2,2400,3,30,2,5,0,0,5,0,5,5,5,,,
1,1.1,473,48,2,2,1634,4,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,473,49,2,2,2400,4,30,2,0,0,0,0,0,0,0,5,,,
1,1.1,473,50,2,2,1634,5,30,2,0,0,0,0,0,0,0,1,,,
1,1.2,476,32,2,2,1370,3,30,2,1,4,0,5,0,0,0,2,3,0,0
1,1.2,478,43,1,2,8349,4,30,2,1,2,5,5,0,0,0,2,3,0,0
1,1.2,478,45,1,2,7728,2,30,2,1,1,0,5,0,0,0,2,3,0,0
1,1.2,478,47,2,2,7728,3,30,2,1,4,0,5,0,0,0,5,3,0,0
1,1.2,478,48,1,2,7728,4,30,2,1,4,0,5,0,0,0,4,3,0,0
1,1.1,478,49,2,2,5926,4,60,2,0,0,0,0,0,0,0,5,,,
1,1.1,478,50,2,2,2626,4,30,2,0,0,0,0,0,0,0,0,,,
1,1.2,486,32,1,2,8846,3,30,2,5,0,0,5,0,0,0,4,3,4,4
1,1.1,487,37,2,2,4817,3,30,2,1,5,0,1,5,0,0,5,,,
1,1.1,487,38,2,2,4817,4,30,2,0,0,0,0,0,0,0,5,,,
1,1.1,490,33,1,2,7825,3,30,2,1,5,0,1,1,5,0,1,,,
1,1.1,490,34,1,2,7825,4,30,2,5,0,0,5,0,5,0,2,,,
1,1.1,490,35,2,2,7825,5,30,2,5,0,5,1,1,0,0,2,,,
1,1.2,495,37,2,2,597,2,30,2,5,0,0,5,0,0,0,1,3,2.5,3.5
1,1.2,495,38,1,2,996,2,30,2,5,0,0,5,0,0,1,5,3,0,0
1,1.2,495,39,1,2,597,3,30,2,5,0,0,5,0,5,0,3,3,0,0
1,1.1,496,33,2,2,2003,3,33,2,1,6,0,1,1,5,5,1,,,
1,1.2,496,34,2,2,1248,3,30,2,5,0,5,5,0,0,0,1,3,0,0
1,1.1,496,35,2,2,1728,3,30,2,5,0,0,5,0,0,0,1,,,
1,1.1,496,36,2,2,1929,3,60,2,5,0,5,1,1,0,0,3,,,
1,1.1,496,37,1,2,9092,4,30,2,5,0,0,5,0,0,5,4,,,
1,1.1,496,38,1,2,2003,4,30,2,1,4,0,1,1,5,5,2,,,
1,1.1,496,39,1,2,1248,4,30,2,5,0,0,5,0,0,0,1,,,
1,1.1,496,40,1,2,9092,5,30,2,5,0,5,5,0,5,5,4,,,
1,1.1,496,41,1,2,1728,4,30,2,5,0,0,5,0,0,5,1,,,
1,1.1,496,42,2,2,2003,5,30,2,0,0,0,0,0,0,0,1,,,
1,1.2,503,32,2,2,7285,2,30,2,1,6,0,1,1,0,0,1,3,3.6,4
1,1.2,510,32,1,2,3337,4,30,2,1,1,5,5,0,5,0,4,3,998,4
1,1.2,517,35,1,2,886,2,30,2,1,1,0,5,0,0,0,1,3,2.71,5
1,1.2,517,36,2,2,886,3,30,2,1,1,5,5,0,0,0,1,3,2.8,4.8
1,1.1,519,31,2,2,5379,2,30,2,1,5,0,1,1,5,0,1,,,
1,1.1,519,32,1,2,5379,3,30,2,1,2,0,1,5,5,0,1,,,
1,1.2,534,33,1,2,7715,4,30,2,5,0,0,5,0,0,0,1,3,3.8,4
1,1.1,534,34,1,2,7715,5,30,2,5,0,0,5,0,0,0,3,,,
1,1.1,534,35,1,2,8255,3,30,2,1,2,0,5,0,0,0,5,,,
1,1.1,534,36,2,2,8255,4,30,2,0,0,0,0,0,0,0,4,,,
1,1.2,541,34,2,2,5504,3,33,2,1,1,0,5,0,5,0,1,3,0,0
1,1.2,541,35,2,2,5504,4,30,2,1,3,0,1,1,0,5,3,3,0,0
1,1.1,541,37,1,2,5504,5,30,2,1,2,0,5,0,0,5,3,,,
1,1.2,548,41,1,2,5644,5,30,2,1,5,0,1,5,0,5,3,3,3.6,4
1,1.2,548,42,1,2,5644,6,30,2,1,2,0,5,0,0,5,1,3,2.9,4
1,1.1,548,44,1,2,5483,3,30,2,0,0,0,0,0,0,0,3,,,
1,1.1,548,45,2,2,5483,4,30,2,0,0,0,0,0,0,0,0,,,
1,1.2,557,34,1,2,2545,3,30,2,1,1,0,5,0,0,0,1,3,3,4
1,1.2,557,35,2,2,2545,4,30,2,1,5,0,5,0,0,0,1,3,0,0
1,1.1,557,36,2,2,2437,5,60,2,0,0,0,0,0,0,0,1,,,
1,1.2,563,49,1,2,4122,3,30,2,5,0,5,5,0,0,0,1,3,0,0
1,1.1,563,51,1,2,4613,2,30,2,5,0,0,5,0,0,0,1,,,
1,1.1,563,52,2,2,5123,3,35,2,1,5,0,1,1,5,0,2,,,
1,1.2,563,53,2,2,4122,4,30,2,5,0,0,5,0,0,0,1,3,0,0
1,1.1,563,56,1,2,7712,3,30,2,1,4,0,5,0,0,5,5,,,
1,1.2,564,37,1,2,8070,3,30,2,5,0,0,5,0,0,0,1,3,0,0
1,1.1,564,38,1,2,8070,4,30,2,5,0,0,5,0,0,0,1,,,
1,1.1,564,39,2,2,8070,5,95,2,0,0,0,0,0,0,0,5,,,
1,1.1,565,35,2,2,571,3,30,2,1,3,0,1,5,0,5,1,,,
1,1.1,565,36,2,2,571,4,30,2,5,0,0,5,0,0,5,2,,,
1,1.1,569,34,1,2,130,3,60,2,0,0,0,0,0,0,0,2,,,
1,1.1,569,35,2,2,7658,3,30,2,1,5,0,5,0,0,0,1,,,
1,1.1,569,36,1,2,7658,4,30,2,0,0,0,0,0,0,0,2,,,
1,1.2,570,37,1,2,2658,2,30,2,5,0,0,5,0,0,0,1,3,0,0
1,1.2,570,38,1,2,2658,3,30,2,5,0,0,5,0,0,0,1,3,0,0
1,1.1,570,39,1,2,2658,4,30,2,5,0,0,5,0,0,0,1,,,
1,1.1,570,40,1,2,2658,5,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,577,33,2,2,653,3,30,2,1,5,0,5,0,0,0,3,,,
1,1.1,577,34,2,2,653,4,30,2,0,0,0,0,0,0,0,3,,,
1,1.1,581,30,1,2,4911,3,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,582,35,1,2,4754,2,30,2,1,3,0,5,0,5,0,2,,,
1,1.1,582,36,1,2,4754,3,30,2,1,3,0,5,0,0,0,2,,,
1,1.1,582,37,2,2,6195,3,30,2,1,3,0,5,0,0,0,1,,,
1,1.1,582,38,1,2,6195,4,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,586,31,2,2,8494,3,30,2,1,3,0,1,5,0,5,2,,,
1,1.1,586,32,1,2,8494,4,30,2,0,0,0,0,0,0,0,3,,,
1,1.2,593,34,2,2,4878,3,30,2,1,2,0,1,1,5,0,1,3,4,4
1,1.1,596,41,1,2,5768,3,30,2,0,0,0,0,0,0,0,3,,,
1,1.1,597,39,2,2,8283,2,30,2,1,3,5,5,0,0,0,2,,,
1,1.1,599,34,1,2,3496,3,30,2,1,5,0,1,1,0,0,2,,,
1,1.1,599,35,2,2,3496,4,30,2,0,0,0,0,0,0,0,2,,,
1,1.2,602,36,2,2,5839,2,30,2,1,6,0,5,0,0,0,1,3,0,0
1,1.1,602,38,1,2,6193,4,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,602,39,2,2,1977,4,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,602,40,2,2,2887,3,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,605,32,2,2,7239,3,30,2,1,5,5,1,5,0,5,3,,,
1,1.2,605,33,2,2,5243,4,30,2,1,2,5,1,5,5,0,2,3,0,0
1,1.2,607,44,1,2,6063,2,30,2,1,5,0,5,0,5,0,1,3,0,0
1,1.1,607,46,1,2,6063,3,30,2,1,2,0,5,0,0,0,3,,,
1,1.1,607,47,1,2,6140,3,30,2,1,5,0,1,1,0,0,2,,,
1,1.1,607,49,1,2,6140,4,30,2,1,5,0,5,0,0,0,2,,,
1,1.1,607,50,2,2,6140,5,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,607,51,1,2,8371,3,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,608,40,2,2,2442,3,30,2,1,2,0,1,5,0,0,2,,,
1,1.1,608,41,2,2,2507,3,30,2,1,3,0,1,1,5,0,2,,,
1,1.1,608,42,1,2,2507,4,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,608,43,2,2,2507,5,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,608,44,1,2,2507,6,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,608,45,1,2,4492,2,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,610,34,1,2,4584,4,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,610,35,1,2,4584,5,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,616,32,1,2,191,3,30,2,0,0,0,0,0,0,0,4,,,
1,1.1,616,33,1,2,191,4,30,2,0,0,0,0,0,0,0,3,,,
1,1.2,620,40,1,2,3697,3,30,2,5,0,5,5,0,5,0,2,3,3.4,4
1,1.2,620,41,2,2,1748,3,30,2,1,1,0,1,1,0,0,2,3,0,0
1,1.2,620,42,2,2,3697,4,30,2,1,2,0,5,0,0,0,4,3,0,0
1,1.1,620,43,1,2,3697,5,30,2,1,4,0,5,0,0,0,2,,,
1,1.1,620,44,2,2,2520,3,30,2,0,0,0,0,0,0,0,5,,,
1,1.1,620,45,1,2,1299,3,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,620,46,2,2,2520,4,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,624,31,1,2,5145,3,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,625,33,2,2,1341,3,30,2,0,0,0,0,0,0,0,4,,,
1,1.2,626,50,1,2,1325,3,33,2,5,0,0,5,0,5,0,5,3,3.5,4
1,1.1,626,55,2,2,3069,3,30,2,0,0,0,0,0,0,0,4,,,
1,1.2,626,210,2,3,1186,4,33,2,1,2,0,5,0,0,0,1,3,3.8,5
1,1.1,628,35,1,2,7413,3,30,,,,,,,,,,3,998,98
1,1.1,628,36,2,2,7413,4,30,,,,,,,,,,3,0,0
1,1.1,628,37,2,2,7413,6,30,,,,,,,,,,3,0,0
1,1.1,628,177,1,3,7413,5,30,,,,,,,,,,3,0,0
1,1.2,631,37,2,2,4475,2,30,2,5,0,0,1,1,0,0,2,3,2.6,4
1,1.2,633,43,2,2,4742,2,30,2,1,2,0,5,0,0,0,2,3,0,0
1,1.1,633,44,2,2,4767,3,30,2,5,0,0,5,0,0,1,4,,,
1,1.1,634,35,2,2,4157,3,30,2,5,0,0,5,0,0,0,2,,,
1,1.1,634,36,2,2,4157,4,30,2,5,0,0,5,0,5,0,2,,,
1,1.2,634,37,1,2,4448,4,30,2,1,2,0,5,0,0,0,1,3,998,5
1,1.2,634,38,1,2,4011,4,30,2,1,2,5,5,0,0,0,5,3,0,0
1,1.1,634,39,1,2,5957,2,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,639,33,1,2,7675,3,30,2,0,0,0,0,0,0,0,5,,,
1,1.2,647,35,2,2,4610,3,30,2,1,2,0,5,0,0,0,1,3,998,4.7
1,1.1,647,36,1,2,4610,4,30,2,5,0,5,5,0,5,0,1,,,
1,1.1,647,37,1,2,3313,2,30,2,1,3,0,5,0,0,5,4,,,
1,1.1,647,38,2,2,2679,3,30,2,5,0,5,5,0,5,0,5,,,
1,1.1,647,39,1,2,3313,3,30,2,0,0,0,0,0,0,0,4,,,
1,1.1,647,40,1,2,4042,4,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,647,41,1,2,4042,5,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,647,42,2,2,2679,4,30,2,0,0,0,0,0,0,0,4,,,
1,1.1,647,43,2,2,4042,6,30,2,0,0,0,0,0,0,0,0,,,
1,1.2,649,35,1,2,2703,3,30,2,1,4,0,5,0,0,0,2,3,0,0
1,1.1,652,39,1,2,3399,4,30,2,1,1,0,5,0,5,0,2,,,
1,1.1,652,41,1,2,4965,3,30,2,0,0,0,0,0,0,0,1,,,
1,1.2,654,34,1,2,4010,4,97,2,5,0,0,5,0,0,0,1,3,0,0
1,1.2,654,35,1,2,4068,6,30,2,5,0,0,5,0,0,0,2,3,0,0
1,1.1,654,37,2,2,4068,5,30,2,5,0,5,5,0,0,0,1,,,
1,1.2,655,33,1,2,2826,5,30,2,1,1,0,5,0,5,5,1,3,0,0
1,1.1,656,39,1,2,1635,3,30,2,5,0,0,5,0,0,0,3,,,
1,1.1,660,32,1,2,3542,3,30,2,1,2,0,1,5,0,0,2,,,
1,1.1,660,33,1,2,3542,4,30,2,0,0,0,0,0,0,0,3,,,
1,1.1,671,31,2,2,7695,3,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,672,31,2,2,8198,2,30,2,1,4,5,5,0,5,0,5,,,
1,1.1,672,32,1,2,8046,3,30,2,5,0,0,5,0,0,0,3,,,
1,1.1,672,33,1,2,6948,2,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,672,34,2,2,8198,3,30,2,0,0,0,0,0,0,0,5,,,
1,1.1,672,35,2,2,8046,4,30,2,0,0,0,0,0,0,0,2,,,
1,1.2,674,33,1,2,4285,3,30,2,5,0,0,5,0,5,0,2,3,0,0
1,1.2,677,38,1,2,3065,3,30,2,1,3,5,1,1,5,5,1,3,0,0
1,1.1,677,39,2,2,854,3,95,2,5,0,0,1,5,5,5,4,,,
1,1.2,677,40,2,2,3065,4,30,2,1,5,5,1,1,5,5,1,3,0,0
1,1.1,677,41,2,2,3065,5,30,2,1,4,0,5,0,0,0,5,,,
1,1.1,677,42,1,2,3065,6,30,2,0,0,0,0,0,0,0,5,,,
1,1.1,677,43,2,2,1088,3,30,2,0,0,0,0,0,0,0,4,,,
1,1.1,677,44,2,2,3065,7,30,2,0,0,0,0,0,0,0,5,,,
1,1.1,677,45,2,2,1088,4,30,2,0,0,0,0,0,0,0,0,,,
1,1.2,686,37,1,2,853,5,60,2,1,1,0,5,0,0,0,0,3,998,4.6
1,1.2,691,37,2,2,467,3,30,2,1,5,0,1,1,0,0,1,3,0,0
1,1.1,692,40,1,2,3009,3,30,2,5,0,0,5,0,0,0,2,,,
1,1.1,692,41,1,2,3009,4,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,698,40,2,2,6244,3,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,698,41,2,2,9027,3,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,698,42,1,2,9027,4,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,699,44,1,2,8656,3,30,2,5,0,0,5,0,0,0,0,,,
1,1.1,702,33,1,2,1533,3,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,706,33,1,2,1343,3,30,2,5,0,0,5,0,0,0,1,,,
1,1.1,709,42,1,2,5235,2,30,2,5,0,0,5,0,0,0,1,,,
1,1.2,709,43,2,2,4783,4,33,2,1,1,0,5,0,0,5,1,3,3.4,4
1,1.2,709,44,1,2,1767,3,35,2,5,0,0,5,0,0,0,1,3,0,0
1,1.2,709,45,1,2,815,3,30,2,1,6,0,1,1,0,0,2,3,0,0
1,1.2,709,47,1,2,815,4,30,2,1,4,0,5,0,0,0,2,3,0,0
1,1.1,709,48,1,2,5235,3,30,2,5,0,0,5,0,0,0,1,,,
1,1.2,709,49,1,2,5359,3,33,2,1,5,0,5,0,0,0,2,3,0,0
1,1.2,709,50,1,2,815,5,30,2,1,4,5,5,0,0,0,2,3,0,0
1,1.1,709,51,1,2,275,3,30,2,1,3,0,5,0,5,5,2,,,
1,1.1,709,52,1,2,7791,2,30,2,5,0,0,5,0,0,0,5,,,
1,1.1,709,53,1,2,275,4,30,2,0,0,0,0,0,0,0,1,,,
1,1.2,712,35,2,2,948,3,30,2,1,5,0,1,1,0,0,2,3,0,0
1,1.2,712,36,1,2,948,4,30,2,1,5,0,1,1,0,0,3,3,0,0
1,1.1,712,37,1,2,948,5,30,2,1,5,0,1,1,5,0,4,,,
1,1.1,712,39,1,2,948,6,30,2,0,0,0,0,0,0,0,4,,,
1,1.1,717,34,2,2,6966,3,30,2,0,0,0,0,0,0,0,3,,,
1,1.2,719,32,1,2,1338,3,60,2,1,1,0,5,0,5,5,1,3,4.75,6
1,1.2,719,33,1,2,8822,3,30,2,1,1,0,5,0,5,5,1,3,4,5
1,1.2,719,34,1,2,8822,4,30,2,1,5,0,1,1,5,5,1,3,0,0
1,1.2,722,36,1,2,203,4,30,2,5,0,0,5,0,0,0,2,3,2.7,4
1,1.2,722,37,1,2,641,2,30,2,5,0,0,5,0,0,0,1,3,3.36,4
1,1.2,727,31,1,2,5570,4,30,2,1,6,0,1,1,5,5,2,3,3,4.5
1,1.1,727,32,1,2,5570,5,60,2,0,0,0,0,0,0,0,3,,,
1,1.1,728,35,2,2,1017,3,30,2,0,0,0,0,0,0,0,4,,,
1,1.2,729,44,1,2,2348,3,30,2,1,1,5,5,0,5,5,2,3,0,0
1,1.1,729,48,1,2,2348,4,30,2,0,0,0,0,0,0,0,4,,,
1,1.2,733,175,1,3,8444,4,30,2,1,1,0,1,1,5,0,4,3,2.7,4.6
1,1.2,734,34,1,2,7997,3,30,2,1,6,5,1,1,5,5,1,3,998,98
1,1.2,734,36,2,2,1319,3,30,2,5,0,0,5,0,5,0,1,3,3.5,5.2
1,1.2,734,37,1,2,1319,4,30,2,5,0,0,5,0,0,0,1,3,4.61,98
1,1.2,734,38,1,2,1319,5,30,2,5,0,0,5,0,0,0,1,3,3.4,4
1,1.1,734,39,2,2,7997,4,30,2,1,6,0,1,1,5,0,2,,,
1,1.1,736,33,2,2,1285,3,30,2,0,0,0,0,0,0,0,5,,,
1,1.1,738,31,1,2,1179,3,30,2,1,5,0,1,1,0,0,4,,,
1,1.1,738,32,1,2,1179,4,30,2,1,5,0,1,1,0,5,4,,,
1,1.1,738,33,2,2,1179,5,30,2,1,5,0,1,1,0,0,4,,,
1,1.1,738,34,1,2,1179,6,30,2,0,0,0,0,0,0,0,3,,,
1,1.1,738,35,2,2,1179,7,30,2,0,0,0,0,0,0,0,0,,,
1,1.2,749,36,2,2,2900,3,35,2,1,1,0,5,0,0,0,1,3,3.4,4
1,1.2,749,37,2,2,2900,4,30,2,1,1,0,5,0,0,0,1,3,0,0
1,1.1,749,38,2,2,2900,5,30,2,1,2,0,5,0,0,0,1,,,
1,1.1,749,39,2,2,2900,6,30,2,1,1,0,5,0,0,0,1,,,
1,1.2,750,35,2,2,4957,3,30,2,1,1,0,5,0,0,0,2,3,998,4
1,1.1,751,40,1,2,7877,4,30,2,1,3,0,1,1,0,0,1,,,
1,1.2,751,41,1,2,4834,3,30,2,5,0,0,5,0,0,0,1,3,3,4
1,1.2,751,42,2,2,8030,2,30,2,1,1,0,5,0,0,0,1,3,0,0
1,1.1,751,43,1,2,7877,5,30,2,5,0,0,5,0,5,0,1,,,
1,1.1,751,44,1,2,6432,3,30,2,1,2,0,5,0,5,0,1,,,
1,1.2,751,45,2,2,8030,3,30,2,5,0,5,5,0,0,0,2,3,0,0
1,1.1,751,46,1,2,7877,6,30,2,5,0,0,5,0,5,0,1,,,
1,1.1,751,47,2,2,6432,4,30,2,1,4,0,5,0,0,0,1,,,
1,1.1,751,49,2,2,6432,5,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,762,34,1,2,2498,3,30,2,0,0,0,0,0,0,0,3,,,
1,1.1,769,46,2,2,5913,3,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,771,33,1,2,6711,3,30,2,0,0,0,0,0,0,0,1,,,
1,1.2,773,38,1,2,3381,3,30,2,1,5,0,5,0,5,0,1,3,3.8,4
1,1.2,773,39,1,2,3381,4,30,2,1,5,0,5,0,0,0,1,3,0,0
1,1.1,773,40,2,2,1629,3,33,2,1,6,0,1,1,0,0,1,,,
1,1.2,773,41,2,2,3381,5,30,2,1,5,0,5,0,0,0,1,3,0,0
1,1.1,773,42,1,2,1629,4,33,2,1,4,0,1,1,0,0,3,,,
1,1.1,773,43,1,2,3189,2,30,2,1,2,0,5,0,0,0,5,,,
1,1.2,775,32,2,2,4054,4,30,2,1,3,0,1,1,0,0,1,3,0,0
1,1.2,775,177,2,3,3342,3,35,2,1,3,0,1,5,5,5,2,3,0,0
1,1.1,779,39,2,2,9046,3,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,779,40,1,2,9046,4,30,2,0,0,0,0,0,0,0,1,,,
1,1.2,780,33,1,2,7640,3,30,2,5,0,0,5,0,0,0,1,3,0,0
1,1.2,780,34,2,2,7640,4,30,2,1,5,0,1,1,5,0,1,3,0,0
1,1.1,780,35,2,2,6476,3,30,2,1,5,0,1,5,0,5,3,,,
1,1.1,780,36,1,2,6476,4,30,2,0,0,0,0,0,0,0,3,,,
1,1.2,783,33,2,2,1128,4,30,2,1,4,0,5,0,0,0,1,3,3.7,4
1,1.2,783,34,2,2,1676,3,30,2,5,0,0,5,0,5,5,1,3,3.45,4
1,1.2,783,35,2,2,1128,5,30,2,1,4,0,1,1,0,0,2,3,0,0
1,1.1,783,36,2,2,1676,4,30,2,5,0,0,1,1,5,0,1,,,
1,1.1,783,173,1,3,7456,3,30,2,5,0,5,5,0,0,5,1,,,
1,1.1,789,31,2,2,7138,3,30,,,,,,,,,,3,2.86,4
1,1.2,789,32,2,2,7138,4,30,2,1,5,0,1,1,0,0,5,3,0,0
1,1.1,789,33,2,2,7138,6,30,2,1,2,0,1,5,0,0,4,,,
1,1.1,796,36,1,2,7256,2,30,2,0,0,0,0,0,0,0,3,,,
1,1.1,796,37,1,2,4529,3,30,2,0,0,0,0,0,0,0,5,,,
1,1.1,796,38,2,2,7330,2,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,798,30,1,2,5489,3,30,2,0,0,0,0,0,0,0,4,,,
1,1.1,798,31,1,2,7723,4,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,808,32,2,2,6558,3,30,2,1,3,0,1,5,0,0,2,,,
1,1.2,809,30,1,2,176,2,30,2,5,0,0,5,0,0,0,1,3,998,98
1,1.2,809,31,2,2,176,3,30,2,5,0,0,1,5,5,0,1,3,0,0
1,1.1,817,34,2,2,8613,3,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,823,36,1,2,2219,3,30,2,0,0,0,0,0,0,0,3,,,
1,1.2,826,33,2,2,1608,3,33,2,5,0,0,1,5,5,0,1,3,2.87,4
1,1.2,826,34,1,2,1608,4,33,2,5,0,5,5,0,5,0,1,3,3,4
1,1.2,826,36,2,2,1608,5,30,2,5,0,5,5,0,0,0,1,3,0,0
1,1.1,826,37,2,2,1608,6,30,2,5,0,5,5,0,0,5,1,,,
1,1.2,828,31,2,2,4219,2,30,2,1,1,0,1,5,0,0,1,3,0,0
1,1.2,833,37,2,2,941,3,30,2,1,1,0,5,0,0,0,2,3,997,4
1,1.2,833,38,2,2,941,4,30,2,1,1,0,5,0,5,5,2,3,0,0
1,1.1,833,39,2,2,1539,3,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,833,41,2,2,3639,4,30,2,0,0,0,0,0,0,0,5,,,
1,1.1,833,42,1,2,941,6,60,2,0,0,0,0,0,0,0,5,,,
1,1.1,833,43,2,2,1539,4,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,833,44,1,2,3639,5,30,2,0,0,0,0,0,0,0,5,,,
1,1.2,835,32,2,2,7163,3,30,2,5,0,0,1,5,5,0,1,3,3.5,4.7
1,1.2,835,33,1,2,6837,3,30,2,1,2,0,5,0,0,5,2,3,0,0
1,1.2,835,34,2,2,7163,4,30,2,5,0,0,1,5,5,5,1,3,0,0
1,1.1,838,32,2,2,7073,5,30,2,1,3,0,5,0,5,5,4,,,
1,1.2,840,45,1,2,319,3,60,2,5,0,0,5,0,0,0,5,3,998,3
1,1.1,840,46,2,2,2464,4,30,2,5,0,0,5,0,0,0,2,,,
1,1.2,840,47,2,2,319,4,60,2,5,0,0,5,0,0,0,5,3,998,98
1,1.2,840,48,2,2,2765,4,30,2,1,4,0,5,0,0,0,2,3,4,4
1,1.2,840,49,1,2,3660,3,30,2,5,0,0,5,0,0,5,1,3,0,0
1,1.2,840,50,1,2,319,5,60,2,5,0,0,5,0,0,0,5,3,0,0
1,1.1,840,51,1,2,2765,5,30,2,1,5,0,5,0,0,0,1,,,
1,1.2,843,31,1,2,6788,3,30,2,1,1,0,5,0,5,0,1,3,3.3,4
1,1.2,845,32,1,2,8522,4,60,2,1,4,0,5,0,0,5,1,3,0,0
1,1.1,845,34,1,2,7835,3,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,845,35,2,2,7835,4,30,2,0,0,0,0,0,0,0,0,,,
1,1.2,845,172,2,3,8522,3,60,2,1,2,0,5,0,0,0,1,3,3.4,4
1,1.1,846,49,1,2,3881,4,60,2,5,0,5,5,0,0,0,5,,,
1,1.1,846,193,1,3,4423,3,30,2,5,0,5,5,0,0,0,2,,,
1,1.2,853,31,2,2,4822,4,30,2,1,1,0,5,0,5,0,1,3,3.9,98
1,1.1,855,34,2,2,1357,3,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,855,35,1,2,1357,4,30,2,0,0,0,0,0,0,0,4,,,
1,1.1,856,39,2,2,4685,3,33,2,1,5,0,1,1,0,0,2,,,
1,1.1,856,40,2,2,4685,4,33,2,1,5,0,5,0,0,0,2,,,
1,1.1,856,41,1,2,4685,5,30,2,0,0,0,0,0,0,0,2,,,
1,1.2,860,30,1,2,5303,3,30,2,1,5,0,5,0,0,5,1,3,0,0
1,1.2,863,37,1,2,4216,4,30,2,5,0,0,5,0,5,0,1,3,3.57,4
1,1.1,863,38,2,2,4216,5,30,2,1,5,0,1,1,5,0,1,,,
1,1.2,866,34,2,2,2629,3,30,2,1,1,0,1,1,0,0,1,3,2.8,4
1,1.1,869,32,2,2,960,3,30,2,5,0,0,1,5,0,0,1,,,
1,1.1,869,33,2,2,960,4,30,2,5,0,0,5,0,5,0,1,,,
1,1.1,869,34,2,2,960,5,30,2,5,0,0,5,0,5,0,1,,,
1,1.1,869,35,1,2,960,6,30,2,0,0,0,0,0,0,0,1,,,
1,1.2,876,32,1,2,4292,2,30,2,5,0,0,5,0,5,0,2,3,2.48,4
1,1.2,878,32,1,2,6266,3,30,2,1,1,0,5,0,5,0,1,3,0,0
1,1.1,878,33,2,2,6266,4,30,2,0,0,0,0,0,0,0,3,,,
1,1.1,878,34,2,2,3766,3,30,2,0,0,0,0,0,0,0,2,,,
