KIDS,KID19,ER30001,ER30002,ER32000,ER32006,ER34701,ER34702,ER34703,P19REL,P19E5,P19E6,P19E10_09,P19E15,P19E16_3,P19E26_5,P19E33_6,P19E53A,C19REL,C19B12,C19B13
1,1.1,5570,69,1,2,7834,2,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,5570,70,1,2,8544,4,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,5570,72,2,2,7186,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,5573,48,2,2,4260,2,30,1,0,0,0,0,0,0,0,4,,,
1,1.1,5573,49,1,2,4440,4,70,1,0,0,0,0,0,0,0,0,,,
1,1.2,5576,43,1,2,1395,4,30,1,5,0,0,5,0,0,0,1,2,3,6
1,1.2,5576,44,2,2,1395,5,30,1,1,2,5,1,5,5,0,1,2,0,0
1,1.1,5592,37,1,2,6756,3,30,1,1,4,5,1,1,0,0,2,,,
1,1.2,5600,34,1,2,6071,5,65,1,5,0,5,5,0,0,0,1,2,0,0
1,1.1,5600,35,2,2,6071,7,65,1,0,0,0,0,0,0,0,1,,,
1,1.2,5608,174,2,3,988,2,30,1,5,0,0,5,0,0,5,2,2,0,0
1,1.2,5610,38,2,2,8644,2,30,1,5,0,0,1,5,0,0,1,2,3,4
1,1.2,5610,39,2,2,6042,2,30,1,5,0,0,5,0,0,0,2,2,3.13,4
1,1.1,5610,40,2,2,6042,3,30,1,5,0,0,5,0,0,0,2,,,
1,1.1,5610,42,1,2,6042,4,30,1,5,0,0,5,0,0,0,3,,,
1,1.2,5613,50,1,2,5012,3,71,1,5,0,0,5,0,0,0,1,2,998,98
1,1.2,5613,52,2,2,6255,3,30,1,5,0,0,5,0,0,0,0,2,998,3.8
1,1.2,5613,57,2,2,6150,5,60,1,5,0,5,5,0,0,5,1,2,0,0
1,1.1,5613,58,2,2,4516,2,30,1,5,0,5,5,0,0,0,3,,,
1,1.1,5613,59,2,2,4973,4,65,1,5,0,0,5,0,0,5,3,,,
1,1.2,5613,201,2,3,6150,4,60,1,5,0,0,5,0,0,5,1,2,998,4
1,1.2,5614,40,1,2,4774,3,30,1,5,0,0,5,0,0,0,4,2,998,98
1,1.2,5614,41,1,2,7517,2,30,1,1,2,0,5,0,0,5,1,2,2,4.4
1,1.2,5614,43,2,2,8593,3,30,1,1,1,5,5,0,0,0,3,2,0,0
1,1.1,5614,44,1,2,7517,3,30,1,5,0,5,5,0,0,0,0,,,
1,1.1,5614,45,2,2,6823,5,30,1,5,0,0,1,5,0,0,1,,,
1,1.1,5614,46,1,2,6823,2,30,1,5,0,5,5,0,0,0,2,,,
1,1.1,5614,47,2,2,6823,7,30,1,5,0,0,1,5,0,0,1,,,
1,1.1,5614,48,2,2,6823,6,30,1,5,0,5,1,5,0,0,1,,,
1,1.1,5614,50,2,2,5711,4,30,1,0,0,0,0,0,0,0,1,,,
1,1.1,5614,51,1,2,6823,4,30,1,5,0,0,5,0,0,0,2,,,
1,1.1,5614,52,2,2,7414,2,30,1,0,0,0,0,0,0,0,1,,,
1,1.1,5614,53,1,2,4784,3,30,1,0,0,0,0,0,0,0,1,,,
1,1.2,5614,196,2,3,5711,3,30,1,1,5,0,1,1,1,0,1,2,0,0
1,1.1,5614,198,1,3,6027,2,30,1,5,0,5,5,0,0,0,1,,,
1,1.2,5619,42,2,2,1506,3,30,1,5,0,0,1,5,0,0,1,2,0,0
1,1.1,5619,45,1,2,1506,4,30,1,5,0,5,5,0,0,0,1,,,
1,1.1,5619,46,1,2,1962,3,60,1,0,0,0,0,0,0,0,1,,,
1,1.1,5619,47,1,2,1670,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.2,5621,38,2,2,1826,4,30,1,1,5,0,5,0,0,0,2,2,3.5,4
1,1.1,5621,39,1,2,2139,3,30,1,5,0,5,5,0,0,5,2,,,
1,1.1,5621,41,2,2,1758,2,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,5621,42,1,2,1758,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.2,5623,65,1,2,5138,3,30,1,5,0,0,5,0,0,0,1,2,998,4
1,1.2,5623,66,1,2,8326,2,60,1,5,0,0,5,0,5,0,1,2,3,4
1,1.2,5623,69,1,2,4772,3,33,1,1,6,0,1,1,1,0,1,2,998,4.5
1,1.2,5623,70,2,2,5130,3,30,1,5,0,0,5,0,0,0,2,2,998,98
1,1.2,5623,71,1,2,5777,2,30,1,5,0,0,5,0,0,0,1,2,998,4
1,1.2,5623,72,2,2,6374,5,33,1,5,0,0,5,0,0,0,1,2,3.1,4
1,1.1,5623,74,2,2,5088,3,30,1,5,0,0,1,5,0,0,1,,,
1,1.2,5623,75,2,2,5130,4,30,1,5,0,0,5,0,0,0,2,2,3.1,4
1,1.2,5623,76,1,2,8326,4,60,1,5,0,5,1,1,5,0,1,2,0,0
1,1.2,5623,77,2,2,5777,3,30,1,5,0,0,5,0,0,0,1,2,0,0
1,1.2,5623,78,1,2,5738,2,30,1,5,0,5,5,0,0,0,2,2,0,0
1,1.1,5623,79,2,2,5088,4,30,1,1,6,0,1,1,0,5,2,,,
1,1.2,5623,80,1,2,7623,3,30,1,5,0,0,5,0,0,0,5,2,0,0
1,1.1,5623,81,2,2,6534,3,30,1,5,0,0,5,0,0,0,4,,,
1,1.1,5623,82,2,2,7623,4,30,1,5,0,0,1,5,0,0,5,,,
1,1.1,5623,83,2,2,5738,3,30,1,5,0,5,5,0,0,0,0,,,
1,1.1,5623,84,2,2,5738,4,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,5623,86,1,2,5088,5,30,1,0,0,0,0,0,0,0,4,,,
1,1.1,5623,88,2,2,6534,2,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,5625,33,2,2,428,2,30,1,5,0,5,5,0,0,0,3,,,
1,1.1,5625,34,2,2,428,3,30,1,0,0,0,0,0,0,0,3,,,
1,1.1,5626,36,2,2,166,3,30,1,5,0,5,5,0,0,0,2,,,
1,1.2,5628,45,1,2,2924,3,30,1,5,0,0,5,0,0,0,1,2,998,5.56
1,1.2,5628,46,2,2,3125,2,30,1,5,0,0,5,0,0,0,1,2,998,98
1,1.2,5628,47,1,2,2924,4,30,1,5,0,0,5,0,0,0,5,2,998,2.8
1,1.2,5628,48,1,2,3084,4,30,1,5,0,0,5,0,0,0,1,2,1.6,4
1,1.2,5628,49,2,2,3019,2,30,1,5,0,0,5,0,0,0,0,2,0,0
1,1.2,5628,50,1,2,3245,2,30,1,5,0,5,1,1,0,0,4,2,0,0
1,1.1,5628,51,2,2,3019,3,30,1,5,0,0,5,0,0,0,0,,,
1,1.2,5628,52,1,2,2924,5,30,1,5,0,5,5,0,0,1,2,2,0,0
1,1.2,5628,53,1,2,3125,3,30,1,5,0,0,5,0,0,0,0,2,0,0
1,1.2,5628,54,2,2,3125,4,30,1,5,0,0,5,0,0,0,0,2,0,0
1,1.2,5628,55,2,2,3245,3,30,1,5,0,5,5,0,0,0,2,2,0,0
1,1.1,5628,56,2,2,2924,6,30,1,0,0,0,0,0,0,0,1,,,
1,1.1,5628,57,1,2,3019,4,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,5628,58,2,2,3245,4,30,1,0,0,0,0,0,0,0,3,,,
1,1.2,5628,188,1,3,3084,3,30,1,5,0,0,5,0,0,0,1,2,1.8,2.6
1,1.2,5628,195,1,3,3084,5,30,1,5,0,0,5,0,0,0,1,2,0,0
1,1.1,5635,45,1,2,8406,3,30,1,1,1,0,5,0,0,0,1,,,
1,1.1,5635,47,1,2,8406,4,30,1,1,3,0,5,0,0,0,1,,,
1,1.1,5635,50,2,2,7513,3,30,1,0,0,0,0,0,0,0,5,,,
1,1.1,5635,51,2,2,8991,3,30,1,0,0,0,0,0,0,0,5,,,
1,1.1,5635,52,1,2,7513,4,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,5635,200,1,3,7513,2,30,1,5,0,0,5,0,0,0,5,,,
1,1.2,5636,32,2,2,1317,3,30,1,5,0,0,1,1,0,0,1,2,0,0
1,1.1,5640,39,2,2,7548,3,30,1,5,0,5,1,5,0,5,2,,,
1,1.1,5640,41,1,2,7548,4,30,1,5,0,5,5,0,0,5,4,,,
1,1.1,5642,35,1,2,2579,2,30,1,5,0,5,5,0,0,0,5,,,
1,1.2,5642,180,2,3,2765,2,30,1,1,1,0,5,0,0,0,1,2,3.4,4
1,1.1,5642,185,2,3,2199,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.2,5643,32,2,2,6864,2,30,1,1,5,0,1,5,0,0,0,2,0,0
1,1.2,5646,39,1,2,2027,2,30,1,5,0,0,5,0,0,0,2,2,0,0
1,1.2,5646,40,1,2,2027,3,30,1,5,0,0,1,1,0,0,1,2,0,0
1,1.1,5646,41,2,2,1835,3,30,1,5,0,0,5,0,0,0,1,,,
1,1.1,5646,42,2,2,1835,4,30,1,1,2,0,5,0,0,0,1,,,
1,1.1,5646,43,2,2,2027,4,30,1,0,0,0,0,0,0,0,3,,,
1,1.1,5646,44,1,2,1835,5,30,1,0,0,0,0,0,0,0,1,,,
1,1.2,5646,187,1,3,1835,2,30,1,1,6,0,1,1,5,0,1,2,0,0
1,1.1,5653,38,2,2,4099,4,30,1,0,0,0,0,0,0,0,1,,,
1,1.1,5653,39,1,2,4099,5,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,5653,190,1,3,4099,3,30,1,0,0,0,0,0,0,0,1,,,
1,1.2,5655,42,1,2,908,3,33,1,5,0,5,5,0,0,0,2,2,3.8,4.5
1,1.2,5655,44,1,2,870,3,30,1,1,1,0,5,0,0,0,2,2,998,4
1,1.2,5655,46,1,2,908,4,30,1,5,0,5,5,0,0,5,2,2,3.8,4.5
1,1.1,5655,49,2,2,427,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,5655,50,1,2,427,4,30,1,0,0,0,0,0,0,0,0,,,
1,1.2,5656,46,2,2,4318,2,30,1,5,0,5,1,1,0,0,1,2,0,0
1,1.2,5656,198,1,3,4100,2,40,1,5,0,0,5,0,0,0,1,2,3,4
1,1.1,5660,32,2,2,3263,3,30,1,5,0,0,1,1,0,0,2,,,
1,1.1,5660,33,1,2,3389,5,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,5663,55,2,2,1646,4,30,1,5,0,0,5,0,0,0,1,,,
1,1.1,5663,56,2,2,1964,3,30,1,0,0,0,0,0,0,0,5,,,
1,1.1,5663,57,1,2,1450,2,30,1,0,0,0,0,0,0,0,1,,,
1,1.1,5663,58,1,2,1450,3,30,1,0,0,0,0,0,0,0,1,,,
1,1.1,5664,36,2,2,3014,3,33,1,5,0,0,1,1,0,0,3,,,
1,1.1,5664,37,1,2,3178,2,30,1,0,0,0,0,0,0,0,5,,,
1,1.1,5664,38,2,2,3011,2,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,5664,39,1,2,3014,4,30,1,0,0,0,0,0,0,0,5,,,
1,1.1,5664,41,1,2,3178,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.2,5664,179,1,3,3119,2,30,1,5,0,0,5,0,0,0,1,2,3.4,4
1,1.2,5676,37,2,2,794,2,30,1,5,0,0,5,0,0,0,1,2,3.4,4
1,1.2,5676,38,2,2,794,4,30,1,5,0,5,5,0,0,0,1,2,3.2,4
1,1.1,5676,39,2,2,1300,3,35,1,5,0,0,5,0,0,0,1,,,
1,1.1,5676,41,1,2,1300,4,30,1,0,0,0,0,0,0,0,5,,,
1,1.1,5677,48,1,2,4191,3,30,,,,,,,,,,2,2,4
1,1.1,5677,50,2,2,4191,4,30,,,,,,,,,,2,0,0
1,1.1,5677,51,2,2,4191,5,30,,,,,,,,,,2,0,0
1,1.1,5677,55,2,2,4294,2,30,1,0,0,0,0,0,0,0,2,,,
1,1.1,5677,188,2,3,4294,3,30,1,0,0,0,0,0,0,0,3,,,
1,1.2,5680,36,2,2,9523,3,30,1,1,1,5,5,0,0,0,1,2,998,99
1,1.2,5680,37,2,2,9523,4,30,1,1,1,5,1,1,0,0,1,2,0,0
1,1.2,5680,38,1,2,9523,5,30,1,1,6,0,1,1,5,0,1,2,0,0
1,1.2,5680,39,1,2,5206,3,60,1,5,0,0,5,0,0,5,0,2,0,0
1,1.1,5680,40,1,2,6220,2,30,1,0,0,0,0,0,0,0,1,,,
1,1.1,5680,42,1,2,9523,6,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,5680,181,2,3,5554,2,30,1,0,0,0,0,0,0,0,1,,,
1,1.1,5680,183,2,3,6220,3,30,1,0,0,0,0,0,0,0,1,,,
1,1.2,5683,44,1,2,6719,3,60,1,1,6,5,5,0,0,5,1,2,3,4
1,1.2,5683,45,2,2,6742,3,33,1,5,0,0,5,0,0,0,1,2,3.5,4
1,1.2,5683,46,1,2,4762,2,30,1,1,4,0,5,0,0,0,2,2,998,3.5
1,1.2,5683,47,1,2,6869,2,30,1,5,0,5,5,0,0,0,1,2,2.8,4
1,1.1,5683,48,2,2,9529,4,30,1,1,1,0,5,0,5,0,2,,,
1,1.2,5683,49,1,2,6719,4,60,1,5,0,5,5,0,0,0,1,2,0,0
1,1.2,5683,50,2,2,6719,5,60,1,1,4,0,5,0,0,0,1,2,0,0
1,1.1,5683,51,1,2,5559,3,30,1,1,5,5,5,0,5,0,2,,,
1,1.1,5683,53,2,2,5559,4,30,1,1,1,0,1,5,0,0,4,,,
1,1.1,5683,54,1,2,7572,2,30,1,5,0,0,5,0,0,0,2,,,
1,1.1,5683,55,2,2,7572,4,30,1,0,0,0,0,0,0,0,2,,,
1,1.1,5683,56,2,2,7172,2,30,1,0,0,0,0,0,0,0,2,,,
1,1.1,5683,202,2,3,9529,5,30,1,1,1,0,5,0,5,5,2,,,
1,1.1,5683,211,2,3,7070,4,30,1,5,0,5,5,0,0,0,4,,,
1,1.1,5683,214,1,3,6324,2,30,1,1,5,0,1,1,5,0,4,,,
1,1.2,5684,42,2,2,8538,2,30,1,1,6,0,1,1,0,0,1,2,3.7,4
1,1.2,5684,43,1,2,8538,3,30,1,5,0,5,5,0,0,0,1,2,3,4
1,1.1,5684,44,1,2,7397,2,30,1,5,0,5,5,0,0,0,1,,,
1,1.1,5684,46,1,2,7397,3,30,1,5,0,0,5,0,0,0,1,,,
1,1.2,5684,48,1,2,7939,3,33,1,5,0,5,1,5,0,0,1,2,998,98
1,1.2,5684,49,1,2,7939,4,33,1,5,0,5,1,5,0,0,2,2,0,0
1,1.1,5684,51,1,2,5680,3,30,1,0,0,0,0,0,0,0,1,,,
1,1.1,5684,52,1,2,4811,4,30,1,0,0,0,0,0,0,0,3,,,
1,1.1,5684,53,2,2,5158,4,30,1,0,0,0,0,0,0,0,2,,,
1,1.1,5684,230,1,3,4811,3,30,1,5,0,5,5,0,0,0,2,,,
1,1.2,5685,33,1,2,5303,2,30,1,5,0,0,5,0,0,0,1,2,3,4
1,1.2,5685,34,2,2,5303,3,30,1,5,0,5,5,0,0,0,1,2,0,0
1,1.2,5689,38,2,2,5188,2,30,1,5,0,5,5,0,0,0,1,2,0,0
1,1.1,5689,41,1,2,6142,2,30,1,1,4,5,5,0,0,5,1,,,
1,1.1,5689,42,1,2,6142,3,30,1,0,0,0,0,0,0,0,1,,,
1,1.1,5689,43,1,2,5188,3,30,1,0,0,0,0,0,0,0,5,,,
1,1.1,5689,44,1,2,5188,4,30,1,0,0,0,0,0,0,0,5,,,
1,1.2,5689,235,1,3,6971,2,30,1,1,6,0,1,1,0,0,1,2,0,0
1,1.1,5692,33,2,2,1147,3,30,1,1,5,0,1,1,5,0,3,,,
1,1.1,5692,34,1,2,1147,4,30,1,0,0,0,0,0,0,0,4,,,
1,1.2,5693,52,2,2,4947,2,30,1,5,0,5,1,5,0,0,1,2,0,0
1,1.1,5693,53,1,2,7758,2,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,5693,54,1,2,7758,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,5693,223,1,3,6883,2,30,1,0,0,0,0,0,0,0,0,,,
1,1.2,5698,36,2,2,6546,2,30,1,1,5,0,5,0,0,0,1,2,0,0
1,1.2,5698,37,1,2,6546,3,30,1,5,0,5,5,0,0,0,0,2,0,0
1,1.1,5698,38,1,2,6546,5,30,1,0,0,0,0,0,0,0,1,,,
1,1.1,5698,39,1,2,6546,4,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,5706,46,1,2,4582,2,30,1,5,0,0,5,0,0,0,5,,,
1,1.1,5706,47,2,2,7824,3,30,1,5,0,0,5,0,0,0,1,,,
1,1.1,5706,48,2,2,4582,3,30,1,0,0,0,0,0,0,0,5,,,
1,1.1,5706,49,1,2,7824,4,30,1,0,0,0,0,0,0,0,1,,,
1,1.1,5706,50,1,2,5574,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,5706,51,1,2,4582,4,30,1,0,0,0,0,0,0,0,2,,,
1,1.2,5706,218,2,3,6203,2,30,1,1,2,0,5,0,1,0,1,2,4.2,4.7
1,1.1,5714,37,1,2,4096,2,30,1,5,0,0,5,0,0,0,4,,,
1,1.2,5714,179,2,3,4218,3,35,1,1,6,0,1,1,0,5,2,2,3.5,4
1,1.1,5715,36,1,2,2379,3,30,1,0,0,0,0,0,0,0,4,,,
1,1.1,5748,44,1,2,8134,2,30,1,5,0,0,5,0,0,0,2,,,
1,1.1,5748,49,1,2,5478,3,30,1,1,5,0,5,0,0,0,2,,,
1,1.1,5748,206,2,3,7426,2,30,1,5,0,0,5,0,0,0,1,,,
1,1.1,5748,207,2,3,7426,3,30,1,5,0,0,5,0,0,0,2,,,
1,1.2,5749,51,1,2,6422,2,30,1,5,0,0,5,0,0,0,1,2,3.6,4
1,1.2,5749,52,2,2,6422,3,30,1,5,0,0,5,0,5,0,1,2,998,4
1,1.2,5749,53,2,2,8689,3,35,1,5,0,0,5,0,0,0,1,2,0,0
1,1.2,5749,54,1,2,6422,4,30,1,5,0,0,5,0,0,5,3,2,0,0
1,1.1,5749,57,2,2,8098,2,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,5771,33,1,2,4499,3,30,1,5,0,0,5,0,0,5,1,,,
1,1.2,5784,38,2,2,782,3,30,1,5,0,5,5,0,5,0,1,2,0,0
1,1.1,5784,39,1,2,503,2,30,1,5,0,0,5,0,0,5,1,,,
1,1.1,5784,41,1,2,782,4,30,1,0,0,0,0,0,0,0,5,,,
1,1.1,5784,43,1,2,503,3,30,1,0,0,0,0,0,0,0,1,,,
1,1.2,5801,37,1,2,1051,2,30,1,5,0,0,5,0,0,0,0,2,998,4
1,1.1,5801,40,1,2,1051,3,30,1,5,0,0,5,0,0,5,0,,,
1,1.1,5801,41,1,2,642,4,30,1,0,0,0,0,0,0,0,2,,,
1,1.1,5801,42,1,2,1051,4,30,1,5,0,0,5,0,0,0,0,,,
1,1.1,5802,31,2,2,1569,3,30,1,1,3,0,5,0,0,0,1,,,
1,1.1,5802,186,1,3,1569,2,30,1,1,2,5,5,0,0,0,1,,,
1,1.2,5812,65,2,2,8550,3,30,1,5,0,0,5,0,5,5,1,2,998,4
1,1.2,5812,66,1,2,8177,3,60,1,5,0,5,5,0,0,5,2,2,3.1,4
1,1.2,5812,67,2,2,9445,3,33,1,1,1,0,1,1,0,0,3,2,0,0
1,1.1,5812,69,2,2,7317,2,30,1,5,0,0,5,0,5,0,0,,,
1,1.2,5812,70,2,2,8550,6,30,1,5,0,0,5,0,1,5,1,2,0,0
1,1.1,5812,73,1,2,5131,2,30,1,5,0,0,5,0,0,0,2,,,
1,1.1,5812,74,2,2,8550,7,30,1,5,0,0,5,0,1,5,1,,,
1,1.1,5812,75,2,2,7034,2,30,1,0,0,0,0,0,0,0,2,,,
1,1.1,5812,77,2,2,7034,3,30,1,0,0,0,0,0,0,0,2,,,
1,1.2,5812,215,1,3,8550,4,30,1,5,0,0,5,0,5,5,1,2,998,98
1,1.2,5812,216,2,3,8550,5,30,1,5,0,0,5,0,1,5,1,2,998,98
1,1.1,5812,242,2,3,9445,4,30,1,0,0,0,0,0,0,0,5,,,
1,1.1,5813,42,1,2,541,2,30,1,0,0,0,0,0,0,0,4,,,
1,1.1,5813,43,2,2,146,3,65,1,0,0,0,0,0,0,0,1,,,
1,1.2,5814,48,2,2,4940,4,33,1,5,0,0,5,0,0,0,1,2,2.5,4
1,1.1,5814,49,2,2,5601,4,30,1,5,0,0,5,0,0,0,2,,,
1,1.2,5814,50,1,2,4940,5,33,1,5,0,0,5,0,0,0,1,2,998,98
1,1.2,5814,51,2,2,8194,4,30,1,1,6,0,1,1,5,5,1,2,0,0
1,1.1,5814,53,1,2,7673,2,30,1,5,0,0,5,0,0,0,2,,,
1,1.1,5814,54,1,2,7866,2,30,1,0,0,0,0,0,0,0,2,,,
1,1.1,5814,55,1,2,7866,3,30,1,0,0,0,0,0,0,0,2,,,
1,1.1,5814,56,2,2,9393,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,5814,206,2,3,7526,3,60,1,0,0,0,0,0,0,0,3,,,
1,1.1,5819,38,1,2,9487,3,30,1,1,4,0,5,0,0,0,3,,,
1,1.1,5821,32,1,2,4130,2,30,1,5,0,0,5,0,0,0,3,,,
1,1.1,5821,33,2,2,4333,3,30,1,0,0,0,0,0,0,0,2,,,
1,1.1,5822,39,1,2,9357,4,60,1,0,0,0,0,0,0,0,0,,,
1,1.2,5826,38,1,2,8176,3,30,1,1,2,5,5,0,0,0,2,2,0,0
1,1.1,5826,39,1,2,8218,2,30,1,5,0,5,5,0,0,0,0,,,
1,1.1,5826,40,2,2,8176,4,30,1,1,3,0,1,5,5,0,2,,,
1,1.1,5826,184,1,3,8208,2,60,1,5,0,0,1,1,0,0,4,,,
1,1.1,5826,188,1,3,8208,3,60,1,5,0,0,5,0,0,0,4,,,
1,1.1,5832,31,2,2,3770,3,33,1,0,0,0,0,0,0,0,0,,,
1,1.1,5834,35,1,2,2933,5,95,1,5,0,0,5,0,0,5,1,,,
1,1.1,5834,36,1,2,2907,3,60,1,0,0,0,0,0,0,0,5,,,
1,1.2,5834,187,2,3,2933,4,95,1,5,0,0,5,0,5,0,1,2,0,0
1,1.1,5835,37,1,2,8021,3,30,1,5,0,5,5,0,0,0,5,,,
1,1.2,5839,32,1,2,267,4,70,1,5,0,0,5,0,0,0,1,2,998,98
1,1.1,5839,33,2,2,267,3,30,1,5,0,0,1,5,5,0,1,,,
1,1.1,5841,40,2,2,180,3,30,1,5,0,0,5,0,0,0,5,,,
1,1.2,5853,46,1,2,5647,4,30,1,5,0,5,5,0,0,0,1,2,3.9,4
1,1.2,5853,47,1,2,6306,4,30,1,5,0,5,1,5,0,0,1,2,998,98
1,1.2,5853,48,1,2,5370,2,30,1,5,0,0,5,0,0,0,1,2,0,0
1,1.2,5853,49,1,2,6306,5,30,1,5,0,5,5,0,0,0,1,2,0,0
1,1.1,5853,50,1,2,6306,6,30,1,5,0,5,5,0,0,0,1,,,
1,1.1,5853,51,2,2,5370,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,5853,52,1,2,5647,6,60,1,0,0,0,0,0,0,0,0,,,
1,1.2,5858,42,1,2,3064,2,30,1,5,0,0,5,0,0,0,1,2,0,0
1,1.2,5858,43,2,2,2999,3,30,1,1,1,0,5,0,0,5,1,2,2.5,4
1,1.1,5858,44,2,2,2998,2,30,1,1,4,0,5,0,0,0,0,,,
1,1.2,5858,194,2,3,2969,2,30,1,5,0,5,1,5,0,0,0,2,0,0
1,1.2,5861,39,2,2,1588,3,33,1,5,0,0,5,0,0,0,1,2,0,0
1,1.2,5861,40,1,2,2118,3,33,1,1,1,0,5,0,0,0,1,2,3,4
1,1.1,5861,41,2,2,2118,4,33,1,1,1,5,5,0,0,0,5,,,
1,1.1,5861,42,2,2,1588,4,33,1,5,0,0,1,1,0,0,2,,,
1,1.1,5861,43,1,2,2374,5,60,1,5,0,0,5,0,0,0,4,,,
1,1.1,5861,44,2,2,2118,5,30,1,0,0,0,0,0,0,0,5,,,
1,1.1,5861,45,1,2,1588,5,30,1,0,0,0,0,0,0,0,0,,,
1,1.2,5863,47,2,2,795,4,30,1,5,0,0,5,0,0,0,1,2,998,98
1,1.2,5863,48,1,2,1321,3,30,1,5,0,0,5,0,0,5,1,2,0,0
1,1.2,5863,49,2,2,868,2,30,1,5,0,0,1,1,0,0,3,2,0,0
1,1.2,5863,50,1,2,715,3,65,1,5,0,0,5,0,0,0,0,2,0,0
1,1.2,5863,51,1,2,868,3,30,1,5,0,5,5,0,0,0,5,2,0,0
1,1.1,5863,52,1,2,795,5,60,1,5,0,0,5,0,0,0,3,,,
1,1.1,5863,53,1,2,588,3,30,1,0,0,0,0,0,0,0,3,,,
1,1.1,5864,41,2,2,4941,2,30,1,0,0,0,0,0,0,0,2,,,
1,1.1,5864,42,2,2,4941,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,5871,32,2,2,5347,2,30,1,5,0,5,5,0,0,0,0,,,
1,1.2,5871,33,2,2,6704,2,30,1,5,0,0,1,5,0,0,1,2,3.3,4
1,1.2,5871,173,1,3,6704,3,30,1,5,0,0,5,0,0,0,1,2,0,0
1,1.2,5872,44,2,2,6149,2,30,1,5,0,0,5,0,5,5,1,2,2,3
1,1.2,5872,45,1,2,6720,2,30,1,1,1,5,5,0,0,0,1,2,998,98
1,1.2,5872,46,1,2,6720,3,30,1,1,5,0,1,1,0,0,3,2,0,0
1,1.1,5872,47,2,2,6720,4,30,1,5,0,0,5,0,0,1,4,,,
1,1.1,5872,49,2,2,6149,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,5872,50,1,2,6149,4,60,1,0,0,0,0,0,0,0,0,,,
1,1.1,5872,51,1,2,6720,5,30,1,0,0,0,0,0,0,0,0,,,
1,1.2,5874,34,1,2,1076,5,30,1,5,0,5,5,0,1,0,1,2,998,98
1,1.2,5874,35,2,2,1076,2,30,1,5,0,5,5,0,0,0,2,2,0,0
1,1.2,5874,36,2,2,1076,3,30,1,5,0,0,1,5,0,0,1,2,0,0
1,1.1,5874,37,2,2,1076,6,30,1,0,0,0,0,0,0,0,2,,,
1,1.1,5874,38,2,2,1076,7,30,1,0,0,0,0,0,0,0,0,,,
1,1.2,5876,35,2,2,3072,2,30,1,1,5,0,5,0,5,0,1,2,0,0
1,1.2,5876,36,1,2,3072,3,30,1,1,5,0,1,1,5,0,1,2,0,0
1,1.2,5897,33,2,2,1761,2,30,1,5,0,0,5,0,0,0,2,2,0,0
1,1.1,5897,34,2,2,1370,2,30,1,5,0,0,5,0,0,0,5,,,
1,1.1,5897,35,2,2,1761,3,30,1,5,0,5,5,0,0,0,0,,,
1,1.2,5898,39,2,2,19,3,35,1,1,1,0,1,5,0,5,3,2,0,0
1,1.1,5898,40,2,2,19,4,35,1,1,3,0,1,5,0,5,5,,,
1,1.1,5898,41,1,2,754,2,30,1,0,0,0,0,0,0,0,5,,,
1,1.2,5899,34,2,2,7065,2,95,1,5,0,0,1,5,0,0,0,2,0,0
1,1.2,5900,41,2,2,7785,2,30,1,5,0,0,5,0,0,0,0,2,0,0
1,1.1,5900,42,1,2,7785,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,5900,43,1,2,7785,4,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,5900,44,2,2,8566,2,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,5901,46,1,2,2190,2,30,1,5,0,0,1,1,0,0,1,,,
1,1.1,5901,47,2,2,2190,3,30,1,5,0,0,5,0,0,0,1,,,
1,1.1,5901,49,2,2,2870,2,30,1,0,0,0,0,0,0,0,2,,,
1,1.1,5903,175,2,3,282,3,30,1,5,0,5,5,0,0,0,0,,,
1,1.2,5904,62,2,2,7019,3,30,1,5,0,0,5,0,0,0,1,2,0,0
